iter	Passed	Remaining
3219	29664	16398
3220	29673	16389
3221	29692	16385
3222	29708	16380
3223	29719	16371
3224	29728	16362
3225	29737	16353
3226	29747	16344
3227	29756	16334
3228	29766	16326
3229	29775	16316
3230	29784	16307
3231	29794	16298
3232	29803	16289
3233	29813	16280
3234	29822	16270
3235	29831	16261
3236	29840	16252
3237	29849	16243
3238	29858	16233
3239	29868	16224
3240	29877	16215
3241	29886	16206
3242	29895	16196
3243	29904	16187
3244	29913	16178
3245	29923	16169
3246	29932	16159
3247	29941	16150
3248	29950	16141
3249	29959	16132
3250	29968	16122
3251	29977	16113
3252	29986	16104
3253	29996	16095
3254	30004	16085
3255	30014	16076
3256	30023	16067
3257	30032	16057
3258	30041	16048
3259	30050	16039
3260	30059	16029
3261	30068	16020
3262	30077	16011
3263	30086	16001
3264	30095	15992
3265	30105	15983
3266	30114	15974
3267	30123	15964
3268	30132	15955
3269	30141	15946
3270	30149	15936
3271	30159	15927
3272	30168	15918
3273	30177	15909
3274	30186	15900
3275	30195	15890
3276	30205	15881
3277	30214	15872
3278	30223	15862
3279	30232	15853
3280	30241	15844
3281	30251	15835
3282	30259	15825
3283	30269	15816
3284	30278	15807
3285	30288	15798
3286	30297	15789
3287	30306	15780
3288	30315	15770
3289	30324	15761
3290	30334	15752
3291	30343	15743
3292	30352	15733
3293	30361	15724
3294	30370	15715
3295	30379	15706
3296	30389	15697
3297	30398	15687
3298	30407	15678
3299	30416	15669
3300	30425	15659
3301	30435	15650
3302	30444	15641
3303	30453	15632
3304	30461	15622
3305	30470	15613
3306	30479	15604
3307	30489	15594
3308	30498	15585
3309	30507	15576
3310	30517	15567
3311	30526	15558
3312	30535	15548
3313	30544	15539
3314	30553	15530
3315	30562	15520
3316	30571	15511
3317	30580	15502
3318	30589	15492
3319	30598	15483
3320	30607	15474
3321	30616	15464
3322	30625	15455
3323	30634	15446
3324	30643	15437
3325	30653	15428
3326	30671	15423
3327	30687	15417
3328	30697	15408
3329	30707	15399
3330	30716	15390
3331	30726	15381
3332	30735	15372
3333	30744	15362
3334	30753	15353
3335	30762	15344
3336	30772	15335
3337	30781	15326
3338	30790	15316
3339	30799	15307
3340	30808	15298
3341	30818	15289
3342	30827	15280
3343	30836	15270
3344	30845	15261
3345	30854	15252
3346	30864	15242
3347	30873	15233
3348	30882	15224
3349	30891	15215
3350	30900	15205
3351	30909	15196
3352	30918	15187
3353	30927	15177
3354	30936	15168
3355	30945	15159
3356	30955	15150
3357	30964	15141
3358	30973	15131
3359	30982	15122
3360	30991	15113
3361	31000	15103
3362	31009	15094
3363	31019	15085
3364	31028	15076
3365	31037	15067
3366	31046	15057
3367	31056	15048
3368	31065	15039
3369	31074	15030
3370	31083	15020
3371	31092	15011
3372	31102	15002
3373	31111	14993
3374	31120	14983
3375	31129	14974
3376	31138	14965
3377	31147	14955
3378	31156	14946
3379	31165	14937
3380	31174	14927
3381	31183	14918
3382	31192	14909
3383	31201	14899
3384	31209	14890
3385	31219	14881
3386	31228	14871
3387	31237	14862
3388	31246	14853
3389	31256	14844
3390	31265	14835
3391	31274	14826
3392	31284	14816
3393	31293	14807
3394	31302	14798
3395	31311	14789
3396	31320	14779
3397	31330	14770
3398	31338	14761
3399	31348	14752
3400	31357	14742
3401	31366	14733
3402	31376	14724
3403	31385	14715
3404	31395	14706
3405	31403	14696
3406	31413	14687
3407	31421	14678
3408	31431	14669
3409	31440	14659
3410	31449	14650
3411	31458	14641
3412	31468	14632
3413	31477	14623
3414	31486	14613
3415	31496	14604
3416	31505	14595
3417	31514	14586
3418	31523	14577
3419	31533	14567
3420	31542	14558
3421	31551	14549
3422	31561	14540
3423	31570	14531
3424	31579	14521
3425	31588	14512
3426	31597	14503
3427	31607	14494
3428	31616	14485
3429	31625	14476
3430	31635	14467
3431	31653	14461
3432	31667	14454
3433	31676	14445
3434	31685	14436
3435	31694	14426
3436	31704	14417
3437	31713	14408
3438	31723	14399
3439	31732	14390
3440	31741	14381
3441	31750	14371
3442	31760	14362
3443	31769	14353
3444	31778	14344
3445	31787	14334
3446	31796	14325
3447	31805	14316
3448	31814	14306
3449	31823	14297
3450	31832	14288
3451	31841	14278
3452	31851	14269
3453	31859	14260
3454	31869	14251
3455	31877	14241
3456	31886	14232
3457	31896	14223
3458	31905	14214
3459	31914	14204
3460	31923	14195
3461	31932	14186
3462	31942	14177
3463	31951	14167
3464	31960	14158
3465	31969	14149
3466	31978	14139
3467	31987	14130
3468	31996	14121
3469	32005	14112
3470	32014	14102
3471	32024	14093
3472	32033	14084
3473	32042	14074
3474	32051	14065
3475	32060	14056
3476	32069	14047
3477	32079	14038
3478	32088	14028
3479	32097	14019
3480	32107	14010
3481	32116	14001
3482	32125	13992
3483	32134	13982
3484	32143	13973
3485	32152	13964
3486	32161	13954
3487	32170	13945
3488	32180	13936
3489	32189	13927
3490	32198	13917
3491	32209	13909
3492	32221	13901
3493	32230	13892
3494	32239	13882
3495	32248	13873
3496	32257	13864
3497	32266	13854
3498	32275	13845
3499	32284	13836
3500	32293	13826
3501	32302	13817
3502	32311	13808
3503	32321	13799
3504	32330	13790
3505	32340	13781
3506	32349	13771
3507	32358	13762
3508	32367	13753
3509	32376	13743
3510	32385	13734
3511	32395	13725
3512	32404	13716
3513	32413	13707
3514	32422	13697
3515	32431	13688
3516	32441	13679
3517	32450	13670
3518	32460	13661
3519	32469	13651
3520	32478	13642
3521	32487	13633
3522	32496	13624
3523	32506	13615
3524	32515	13605
3525	32524	13596
3526	32533	13587
3527	32542	13577
3528	32552	13568
3529	32561	13559
3530	32570	13550
3531	32579	13541
3532	32589	13532
3533	32598	13522
3534	32608	13513
3535	32626	13508
3536	32641	13501
3537	32652	13492
3538	32661	13483
3539	32670	13474
3540	32680	13465
3541	32690	13456
3542	32699	13447
3543	32708	13437
3544	32718	13428
3545	32727	13419
3546	32737	13410
3547	32746	13401
3548	32755	13391
3549	32764	13382
3550	32773	13373
3551	32782	13364
3552	32791	13354
3553	32800	13345
3554	32810	13336
3555	32819	13327
3556	32828	13317
3557	32838	13308
3558	32847	13299
3559	32856	13290
3560	32865	13280
3561	32874	13271
3562	32884	13262
3563	32893	13253
3564	32901	13243
3565	32911	13234
3566	32920	13225
3567	32929	13216
3568	32939	13207
3569	32948	13197
3570	32957	13188
3571	32967	13179
3572	32976	13170
3573	32985	13160
3574	32994	13151
3575	33003	13142
3576	33012	13133
3577	33022	13123
3578	33031	13114
3579	33040	13105
3580	33049	13096
3581	33058	13086
3582	33067	13077
3583	33076	13068
3584	33086	13059
3585	33095	13050
3586	33105	13040
3587	33114	13031
3588	33124	13022
3589	33133	13013
3590	33142	13004
3591	33151	12994
3592	33160	12985
3593	33169	12976
3594	33179	12967
3595	33188	12957
3596	33197	12948
3597	33206	12939
3598	33215	12929
3599	33224	12920
3600	33233	12911
3601	33242	12901
3602	33251	12892
3603	33261	12883
3604	33270	12874
3605	33279	12865
3606	33288	12855
3607	33297	12846
3608	33306	12837
3609	33316	12828
3610	33325	12818
3611	33334	12809
3612	33343	12800
3613	33353	12791
3614	33362	12782
3615	33371	12772
3616	33380	12763
3617	33389	12754
3618	33398	12744
3619	33407	12735
3620	33416	12726
3621	33425	12716
3622	33435	12707
3623	33444	12698
3624	33453	12689
3625	33462	12680
3626	33471	12670
3627	33480	12661
3628	33489	12652
3629	33498	12642
3630	33508	12633
3631	33517	12624
3632	33526	12615
3633	33535	12605
3634	33544	12596
3635	33554	12587
3636	33563	12578
3637	33572	12569
3638	33582	12559
3639	33592	12551
3640	33611	12545
3641	33624	12537
3642	33634	12528
3643	33643	12519
3644	33652	12510
3645	33662	12501
3646	33671	12491
3647	33681	12482
3648	33690	12473
3649	33699	12464
3650	33709	12455
3651	33718	12446
3652	33727	12436
3653	33736	12427
3654	33745	12417
3655	33754	12408
3656	33764	12399
3657	33773	12390
3658	33782	12381
3659	33792	12371
3660	33801	12362
3661	33810	12353
3662	33819	12344
3663	33828	12334
3664	33838	12325
3665	33847	12316
3666	33856	12307
3667	33865	12298
3668	33875	12288
3669	33884	12279
3670	33893	12270
3671	33902	12261
3672	33912	12251
3673	33921	12242
3674	33930	12233
3675	33940	12224
3676	33949	12215
3677	33958	12205
3678	33967	12196
3679	33976	12187
3680	33986	12178
3681	33995	12168
3682	34004	12159
3683	34013	12150
3684	34023	12141
3685	34032	12132
3686	34041	12122
3687	34050	12113
3688	34060	12104
3689	34069	12095
3690	34078	12085
3691	34087	12076
3692	34096	12067
3693	34105	12058
3694	34114	12048
3695	34124	12039
3696	34134	12030
3697	34142	12021
3698	34152	12011
3699	34161	12002
3700	34170	11993
3701	34179	11984
3702	34189	11974
3703	34198	11965
3704	34207	11956
3705	34216	11947
3706	34225	11937
3707	34235	11928
3708	34244	11919
3709	34253	11910
3710	34262	11901
3711	34271	11891
3712	34280	11882
3713	34290	11873
3714	34299	11864
3715	34308	11854
3716	34318	11845
3717	34327	11836
3718	34336	11827
3719	34345	11817
3720	34354	11808
3721	34363	11799
3722	34372	11789
3723	34381	11780
3724	34390	11771
3725	34400	11762
3726	34409	11752
3727	34418	11743
3728	34428	11734
3729	34437	11725
3730	34446	11716
3731	34455	11706
3732	34465	11697
3733	34474	11688
3734	34483	11679
3735	34493	11670
3736	34502	11660
3737	34511	11651
3738	34520	11642
3739	34529	11632
3740	34538	11623
3741	34547	11614
3742	34556	11605
3743	34565	11595
3744	34583	11589
3745	34598	11582
3746	34609	11573
3747	34618	11564
3748	34628	11555
3749	34638	11546
3750	34647	11537
3751	34657	11527
3752	34666	11518
3753	34676	11509
3754	34685	11500
3755	34694	11491
3756	34704	11481
3757	34713	11472
3758	34722	11463
3759	34731	11454
3760	34741	11444
3761	34750	11435
3762	34759	11426
3763	34768	11417
3764	34777	11407
3765	34786	11398
3766	34795	11389
3767	34805	11380
3768	34814	11370
3769	34823	11361
3770	34832	11352
3771	34841	11342
3772	34850	11333
3773	34859	11324
3774	34868	11314
3775	34878	11305
3776	34887	11296
3777	34896	11287
3778	34905	11277
3779	34914	11268
3780	34923	11259
3781	34933	11250
3782	34942	11241
3783	34951	11231
3784	34960	11222
3785	34969	11213
3786	34978	11203
3787	34987	11194
3788	34997	11185
3789	35006	11176
3790	35015	11167
3791	35025	11157
3792	35034	11148
3793	35043	11139
3794	35053	11130
3795	35062	11121
3796	35071	11111
3797	35081	11102
3798	35090	11093
3799	35100	11084
3800	35109	11074
3801	35118	11065
3802	35128	11056
3803	35137	11047
3804	35146	11038
3805	35156	11029
3806	35165	11019
3807	35174	11010
3808	35183	11001
3809	35193	10992
3810	35202	10982
3811	35211	10973
3812	35221	10964
3813	35230	10955
3814	35239	10945
3815	35248	10936
3816	35258	10927
3817	35267	10918
3818	35276	10909
3819	35285	10899
3820	35295	10890
3821	35304	10881
3822	35313	10872
3823	35323	10862
3824	35332	10853
3825	35341	10844
3826	35350	10835
3827	35360	10826
3828	35369	10816
3829	35378	10807
3830	35387	10798
3831	35396	10788
3832	35406	10779
3833	35415	10770
3834	35424	10761
3835	35433	10751
3836	35442	10742
3837	35451	10733
3838	35460	10724
3839	35469	10714
3840	35479	10705
3841	35489	10696
3842	35498	10687
3843	35507	10678
3844	35516	10668
3845	35526	10659
3846	35535	10650
3847	35544	10641
3848	35563	10634
3849	35578	10627
3850	35588	10618
3851	35597	10609
3852	35606	10599
3853	35616	10590
3854	35625	10581
3855	35634	10572
3856	35643	10562
3857	35653	10553
3858	35663	10544
3859	35672	10535
3860	35682	10526
3861	35691	10516
3862	35700	10507
3863	35709	10498
3864	35718	10489
3865	35728	10480
3866	35737	10470
3867	35746	10461
3868	35756	10452
3869	35765	10443
3870	35774	10433
3871	35783	10424
3872	35793	10415
3873	35802	10406
3874	35811	10397
3875	35821	10387
3876	35830	10378
3877	35839	10369
3878	35848	10360
3879	35858	10350
3880	35866	10341
3881	35876	10332
3882	35885	10322
3883	35894	10313
3884	35903	10304
3885	35912	10295
3886	35921	10285
3887	35931	10276
3888	35943	10268
3889	35953	10259
3890	35963	10250
3891	35972	10240
3892	35981	10231
3893	35991	10222
3894	35999	10213
3895	36009	10203
3896	36018	10194
3897	36027	10185
3898	36036	10176
3899	36046	10166
3900	36055	10157
3901	36065	10148
3902	36074	10139
3903	36083	10129
3904	36092	10120
3905	36101	10111
3906	36111	10102
3907	36120	10093
3908	36129	10083
3909	36139	10074
3910	36148	10065
3911	36157	10056
3912	36166	10046
3913	36176	10037
3914	36185	10028
3915	36193	10018
3916	36203	10009
3917	36213	10000
3918	36222	9991
3919	36231	9982
3920	36240	9972
3921	36249	9963
3922	36258	9954
3923	36267	9944
3924	36276	9935
3925	36285	9926
3926	36295	9917
3927	36304	9907
3928	36313	9898
3929	36322	9889
3930	36331	9880
3931	36340	9870
3932	36349	9861
3933	36358	9852
3934	36368	9842
3935	36377	9833
3936	36386	9824
3937	36395	9815
3938	36404	9805
3939	36414	9796
3940	36423	9787
3941	36432	9778
3942	36442	9769
3943	36451	9759
3944	36460	9750
3945	36469	9741
3946	36478	9731
3947	36487	9722
3948	36497	9713
3949	36507	9704
3950	36516	9695
3951	36528	9686
3952	36546	9679
3953	36559	9671
3954	36569	9662
3955	36578	9653
3956	36588	9644
3957	36598	9635
3958	36607	9625
3959	36616	9616
3960	36626	9607
3961	36635	9598
3962	36645	9588
3963	36654	9579
3964	36663	9570
3965	36673	9561
3966	36682	9551
3967	36691	9542
3968	36701	9533
3969	36710	9524
3970	36720	9515
3971	36730	9506
3972	36739	9496
3973	36748	9487
3974	36758	9478
3975	36767	9469
3976	36776	9460
3977	36785	9450
3978	36795	9441
3979	36804	9432
3980	36813	9423
3981	36823	9413
3982	36832	9404
3983	36841	9395
3984	36850	9386
3985	36859	9376
3986	36869	9367
3987	36878	9358
3988	36887	9349
3989	36896	9339
3990	36905	9330
3991	36915	9321
3992	36924	9312
3993	36933	9302
3994	36942	9293
3995	36952	9284
3996	36961	9275
3997	36971	9265
3998	36980	9256
3999	36989	9247
4000	36998	9238
4001	37007	9228
4002	37017	9219
4003	37026	9210
4004	37036	9201
4005	37045	9191
4006	37054	9182
4007	37063	9173
4008	37072	9164
4009	37081	9154
4010	37090	9145
4011	37100	9136
4012	37109	9127
4013	37119	9118
4014	37128	9108
4015	37138	9099
4016	37147	9090
4017	37157	9081
4018	37166	9072
4019	37175	9062
4020	37185	9053
4021	37195	9044
4022	37204	9035
4023	37213	9025
4024	37222	9016
4025	37232	9007
4026	37242	8998
4027	37251	8989
4028	37260	8979
4029	37270	8970
4030	37279	8961
4031	37288	8952
4032	37297	8942
4033	37307	8933
4034	37315	8924
4035	37325	8915
4036	37334	8905
4037	37343	8896
4038	37352	8887
4039	37361	8878
4040	37371	8868
4041	37381	8859
4042	37390	8850
4043	37399	8841
4044	37409	8832
4045	37418	8822
4046	37428	8813
4047	37437	8804
4048	37446	8795
4049	37456	8785
4050	37465	8776
4051	37474	8767
4052	37484	8758
4053	37493	8749
4054	37506	8740
4055	37524	8733
4056	37537	8725
4057	37547	8715
4058	37556	8706
4059	37565	8697
4060	37575	8688
4061	37585	8679
4062	37594	8669
4063	37604	8660
4064	37614	8651
4065	37624	8642
4066	37634	8633
4067	37644	8624
4068	37653	8615
4069	37663	8606
4070	37673	8597
4071	37683	8588
4072	37693	8578
4073	37704	8569
4074	37713	8560
4075	37722	8551
4076	37732	8542
4077	37741	8533
4078	37751	8523
4079	37761	8514
4080	37770	8505
4081	37780	8496
4082	37789	8487
4083	37799	8477
4084	37808	8468
4085	37817	8459
4086	37827	8450
4087	37836	8441
4088	37846	8431
4089	37855	8422
4090	37864	8413
4091	37873	8404
4092	37883	8394
4093	37892	8385
4094	37902	8376
4095	37911	8367
4096	37921	8358
4097	37930	8348
4098	37939	8339
4099	37949	8330
4100	37959	8321
4101	37968	8312
4102	37978	8302
4103	37987	8293
4104	37996	8284
4105	38005	8275
4106	38015	8265
4107	38024	8256
4108	38034	8247
4109	38043	8238
4110	38052	8228
4111	38061	8219
4112	38070	8210
4113	38080	8201
4114	38089	8191
4115	38099	8182
4116	38108	8173
4117	38118	8164
4118	38127	8154
4119	38137	8145
4120	38146	8136
4121	38156	8127
4122	38165	8118
4123	38175	8108
4124	38184	8099
4125	38193	8090
4126	38202	8081
4127	38212	8071
4128	38221	8062
4129	38230	8053
4130	38239	8044
4131	38248	8034
4132	38257	8025
4133	38267	8016
4134	38276	8007
4135	38285	7997
4136	38295	7988
4137	38304	7979
4138	38314	7970
4139	38323	7960
4140	38332	7951
4141	38341	7942
4142	38350	7933
4143	38360	7923
4144	38369	7914
4145	38379	7905
4146	38388	7896
4147	38397	7886
4148	38406	7877
4149	38416	7868
4150	38425	7859
4151	38435	7849
4152	38444	7840
4153	38454	7831
4154	38464	7822
4155	38473	7813
4156	38493	7806
4157	38510	7798
4158	38520	7789
4159	38529	7780
4160	38539	7770
4161	38549	7761
4162	38559	7752
4163	38568	7743
4164	38578	7734
4165	38588	7725
4166	38597	7715
4167	38606	7706
4168	38616	7697
4169	38624	7687
4170	38634	7678
4171	38643	7669
4172	38652	7660
4173	38661	7650
4174	38671	7641
4175	38680	7632
4176	38689	7623
4177	38699	7613
4178	38708	7604
4179	38717	7595
4180	38726	7586
4181	38736	7576
4182	38745	7567
4183	38754	7558
4184	38763	7548
4185	38772	7539
4186	38782	7530
4187	38791	7521
4188	38800	7511
4189	38810	7502
4190	38819	7493
4191	38828	7484
4192	38837	7474
4193	38846	7465
4194	38856	7456
4195	38866	7447
4196	38876	7438
4197	38885	7428
4198	38894	7419
4199	38904	7410
4200	38913	7401
4201	38922	7391
4202	38931	7382
4203	38940	7373
4204	38950	7363
4205	38959	7354
4206	38968	7345
4207	38978	7336
4208	38988	7327
4209	38998	7317
4210	39007	7308
4211	39016	7299
4212	39025	7290
4213	39034	7280
4214	39044	7271
4215	39053	7262
4216	39062	7253
4217	39071	7243
4218	39080	7234
4219	39090	7225
4220	39099	7216
4221	39109	7206
4222	39118	7197
4223	39127	7188
4224	39137	7179
4225	39146	7169
4226	39156	7160
4227	39167	7151
4228	39177	7142
4229	39187	7133
4230	39198	7124
4231	39208	7115
4232	39218	7106
4233	39229	7097
4234	39241	7088
4235	39251	7079
4236	39261	7070
4237	39271	7061
4238	39280	7051
4239	39289	7042
4240	39299	7033
4241	39308	7024
4242	39317	7014
4243	39326	7005
4244	39336	6996
4245	39345	6986
4246	39354	6977
4247	39364	6968
4248	39373	6959
4249	39383	6950
4250	39392	6940
4251	39401	6931
4252	39411	6922
4253	39420	6912
4254	39430	6903
4255	39439	6894
4256	39449	6885
4257	39464	6877
4258	39484	6869
4259	39497	6861
4260	39507	6851
4261	39517	6842
4262	39527	6833
4263	39536	6824
4264	39545	6815
4265	39555	6805
4266	39564	6796
4267	39573	6787
4268	39582	6777
4269	39592	6768
4270	39601	6759
4271	39610	6750
4272	39620	6740
4273	39629	6731
4274	39638	6722
4275	39648	6713
4276	39657	6703
4277	39666	6694
4278	39676	6685
4279	39685	6676
4280	39694	6666
4281	39703	6657
4282	39712	6648
4283	39722	6638
4284	39731	6629
4285	39740	6620
4286	39750	6611
4287	39760	6601
4288	39769	6592
4289	39778	6583
4290	39788	6574
4291	39797	6564
4292	39806	6555
4293	39816	6546
4294	39825	6537
4295	39834	6527
4296	39843	6518
4297	39852	6509
4298	39861	6499
4299	39870	6490
4300	39879	6481
4301	39889	6472
4302	39898	6462
4303	39908	6453
4304	39917	6444
4305	39927	6435
4306	39936	6425
4307	39945	6416
4308	39955	6407
4309	39964	6398
4310	39974	6388
4311	39983	6379
4312	39992	6370
4313	40001	6360
4314	40010	6351
4315	40020	6342
4316	40029	6333
4317	40039	6323
4318	40048	6314
4319	40058	6305
4320	40067	6296
4321	40076	6286
4322	40085	6277
4323	40095	6268
4324	40104	6259
4325	40114	6249
4326	40123	6240
4327	40133	6231
4328	40142	6222
4329	40152	6212
4330	40161	6203
4331	40170	6194
4332	40180	6185
4333	40189	6175
4334	40199	6166
4335	40209	6157
4336	40219	6148
4337	40230	6139
4338	40241	6130
4339	40250	6121
4340	40260	6111
4341	40270	6102
4342	40283	6093
4343	40293	6084
4344	40302	6075
4345	40312	6066
4346	40321	6057
4347	40331	6047
4348	40340	6038
4349	40349	6029
4350	40358	6019
4351	40367	6010
4352	40376	6001
4353	40385	5992
4354	40395	5982
4355	40404	5973
4356	40414	5964
4357	40423	5955
4358	40432	5945
4359	40452	5937
4360	40466	5929
4361	40475	5920
4362	40485	5910
4363	40495	5901
4364	40504	5892
4365	40514	5883
4366	40523	5873
4367	40532	5864
4368	40542	5855
4369	40551	5846
4370	40560	5836
4371	40570	5827
4372	40579	5818
4373	40588	5809
4374	40598	5799
4375	40608	5790
4376	40617	5781
4377	40627	5772
4378	40637	5762
4379	40647	5753
4380	40656	5744
4381	40665	5735
4382	40674	5725
4383	40684	5716
4384	40693	5707
4385	40702	5697
4386	40711	5688
4387	40720	5679
4388	40729	5670
4389	40739	5660
4390	40748	5651
4391	40758	5642
4392	40767	5633
4393	40776	5623
4394	40786	5614
4395	40795	5605
4396	40805	5595
4397	40814	5586
4398	40823	5577
4399	40832	5568
4400	40842	5558
4401	40851	5549
4402	40860	5540
4403	40869	5530
4404	40878	5521
4405	40887	5512
4406	40897	5503
4407	40906	5493
4408	40914	5484
4409	40924	5475
4410	40934	5465
4411	40943	5456
4412	40952	5447
4413	40962	5438
4414	40971	5428
4415	40980	5419
4416	40990	5410
4417	40999	5401
4418	41009	5391
4419	41018	5382
4420	41027	5373
4421	41037	5363
4422	41046	5354
4423	41056	5345
4424	41065	5336
4425	41074	5326
4426	41083	5317
4427	41093	5308
4428	41102	5299
4429	41111	5289
4430	41121	5280
4431	41130	5271
4432	41140	5262
4433	41149	5252
4434	41159	5243
4435	41167	5234
4436	41177	5224
4437	41186	5215
4438	41195	5206
4439	41205	5197
4440	41215	5187
4441	41225	5178
4442	41234	5169
4443	41244	5160
4444	41254	5150
4445	41263	5141
4446	41272	5132
4447	41281	5123
4448	41289	5113
4449	41298	5104
4450	41307	5095
4451	41317	5085
4452	41326	5076
4453	41335	5067
4454	41344	5057
4455	41353	5048
4456	41362	5039
4457	41372	5030
4458	41381	5020
4459	41391	5011
4460	41400	5002
4461	41409	4992
4462	41428	4984
4463	41444	4976
4464	41454	4967
4465	41463	4957
4466	41473	4948
4467	41483	4939
4468	41492	4930
4469	41501	4920
4470	41511	4911
4471	41520	4902
4472	41530	4893
4473	41540	4883
4474	41549	4874
4475	41559	4865
4476	41568	4856
4477	41578	4846
4478	41587	4837
4479	41596	4828
4480	41605	4818
4481	41614	4809
4482	41624	4800
4483	41633	4791
4484	41643	4781
4485	41651	4772
4486	41661	4763
4487	41670	4753
4488	41680	4744
4489	41689	4735
4490	41699	4726
4491	41708	4716
4492	41717	4707
4493	41726	4698
4494	41736	4688
4495	41745	4679
4496	41754	4670
4497	41763	4661
4498	41772	4651
4499	41782	4642
4500	41791	4633
4501	41800	4623
4502	41810	4614
4503	41819	4605
4504	41829	4596
4505	41838	4586
4506	41848	4577
4507	41857	4568
4508	41866	4559
4509	41876	4549
4510	41886	4540
4511	41895	4531
4512	41904	4521
4513	41913	4512
4514	41923	4503
4515	41932	4494
4516	41941	4484
4517	41951	4475
4518	41960	4466
4519	41969	4456
4520	41978	4447
4521	41988	4438
4522	41997	4429
4523	42006	4419
4524	42016	4410
4525	42025	4401
4526	42034	4391
4527	42043	4382
4528	42053	4373
4529	42062	4364
4530	42072	4354
4531	42081	4345
4532	42090	4336
4533	42099	4326
4534	42109	4317
4535	42119	4308
4536	42128	4299
4537	42137	4289
4538	42146	4280
4539	42155	4271
4540	42165	4262
4541	42174	4252
4542	42184	4243
4543	42194	4234
4544	42204	4225
4545	42213	4215
4546	42222	4206
4547	42232	4197
4548	42241	4187
4549	42251	4178
4550	42260	4169
4551	42270	4160
4552	42279	4150
4553	42289	4141
4554	42298	4132
4555	42307	4123
4556	42317	4113
4557	42326	4104
4558	42336	4095
4559	42345	4085
4560	42354	4076
4561	42363	4067
4562	42372	4058
4563	42382	4048
4564	42393	4039
4565	42413	4031
4566	42426	4022
4567	42435	4013
4568	42445	4003
4569	42455	3994
4570	42465	3985
4571	42475	3976
4572	42484	3966
4573	42493	3957
4574	42503	3948
4575	42513	3939
4576	42522	3929
4577	42531	3920
4578	42541	3911
4579	42550	3902
4580	42560	3892
4581	42569	3883
4582	42578	3874
4583	42588	3864
4584	42597	3855
4585	42607	3846
4586	42616	3837
4587	42625	3827
4588	42634	3818
4589	42644	3809
4590	42652	3799
4591	42662	3790
4592	42671	3781
4593	42680	3771
4594	42689	3762
4595	42699	3753
4596	42708	3744
4597	42717	3734
4598	42726	3725
4599	42736	3716
4600	42746	3706
4601	42755	3697
4602	42764	3688
4603	42774	3679
4604	42783	3669
4605	42792	3660
4606	42802	3651
4607	42811	3641
4608	42821	3632
4609	42831	3623
4610	42840	3614
4611	42849	3604
4612	42858	3595
4613	42868	3586
4614	42877	3576
4615	42886	3567
4616	42895	3558
4617	42905	3549
4618	42914	3539
4619	42924	3530
4620	42933	3521
4621	42943	3512
4622	42952	3502
4623	42962	3493
4624	42971	3484
4625	42981	3474
4626	42991	3465
4627	43001	3456
4628	43010	3447
4629	43020	3437
4630	43029	3428
4631	43039	3419
4632	43048	3410
4633	43057	3400
4634	43067	3391
4635	43076	3382
4636	43085	3372
4637	43095	3363
4638	43104	3354
4639	43114	3345
4640	43123	3335
4641	43133	3326
4642	43142	3317
4643	43151	3307
4644	43161	3298
4645	43170	3289
4646	43180	3280
4647	43190	3270
4648	43200	3261
4649	43210	3252
4650	43220	3243
4651	43229	3233
4652	43239	3224
4653	43248	3215
4654	43257	3205
4655	43267	3196
4656	43276	3187
4657	43286	3178
4658	43295	3168
4659	43304	3159
4660	43313	3150
4661	43322	3140
4662	43332	3131
4663	43341	3122
4664	43351	3113
4665	43360	3103
4666	43373	3094
4667	43392	3086
4668	43405	3077
4669	43414	3067
4670	43424	3058
4671	43433	3049
4672	43442	3039
4673	43452	3030
4674	43461	3021
4675	43471	3012
4676	43480	3002
4677	43490	2993
4678	43499	2984
4679	43508	2974
4680	43517	2965
4681	43526	2956
4682	43536	2947
4683	43545	2937
4684	43554	2928
4685	43564	2919
4686	43573	2909
4687	43583	2900
4688	43592	2891
4689	43602	2882
4690	43611	2872
4691	43620	2863
4692	43629	2854
4693	43638	2844
4694	43648	2835
4695	43658	2826
4696	43668	2817
4697	43677	2807
4698	43686	2798
4699	43696	2789
4700	43706	2779
4701	43716	2770
4702	43725	2761
4703	43735	2752
4704	43744	2742
4705	43753	2733
4706	43762	2724
4707	43771	2714
4708	43781	2705
4709	43790	2696
4710	43799	2686
4711	43808	2677
4712	43817	2668
4713	43827	2659
4714	43836	2649
4715	43845	2640
4716	43854	2631
4717	43864	2621
4718	43874	2612
4719	43883	2603
4720	43893	2593
4721	43902	2584
4722	43911	2575
4723	43921	2566
4724	43930	2556
4725	43939	2547
4726	43949	2538
4727	43958	2528
4728	43967	2519
4729	43977	2510
4730	43986	2501
4731	43995	2491
4732	44005	2482
4733	44014	2473
4734	44023	2463
4735	44032	2454
4736	44041	2445
4737	44051	2435
4738	44060	2426
4739	44070	2417
4740	44079	2408
4741	44089	2398
4742	44099	2389
4743	44108	2380
4744	44117	2370
4745	44126	2361
4746	44136	2352
4747	44145	2343
4748	44154	2333
4749	44163	2324
4750	44173	2315
4751	44182	2305
4752	44192	2296
4753	44201	2287
4754	44210	2277
4755	44220	2268
4756	44229	2259
4757	44238	2250
4758	44248	2240
4759	44257	2231
4760	44267	2222
4761	44276	2212
4762	44285	2203
4763	44295	2194
4764	44304	2185
4765	44314	2175
4766	44323	2166
4767	44333	2157
4768	44342	2147
4769	44360	2138
4770	44376	2129
4771	44386	2120
4772	44396	2111
